sku,title,description,price,availability,imageURL,linkURL
78381,Santa and His Hat,This little Santa is adorned with a large red hat and rosy cheeks.,11.99,TRUE,https://www.katandannie.com/img/product/78381_1-Z.jpg?fv=36341E37B308A170C8A054D25291829D-36127,https://www.katandannie.com/santa-and-his-hat-78381
78247,Santa Cylinder,This glass cylinder snowman with rosy cheeks with a shiny red finish contrasts beautifully with the matte painted belt and top hat.,11.99,TRUE,https://www.katandannie.com/img/product/78247_1-Z.jpg?fv=AF7303BD4012704EFECBE52B575CE05F-50652,https://www.katandannie.com/santa-cylinder-78247
71837,Santa Hat Round,"Roly and poly, this jolly Santa is keeping warm with this green glitter gloves and stocking hat with a shimmering cuff.",7.99,TRUE,https://www.katandannie.com/img/product/71837_1-Z.jpg?fv=44B9FBC9D8985FF5576811213A138DAE-46789,https://www.katandannie.com/santa-hat-round-71837
78279,Santa Jaws,"This satin green glass round features the scary ""Santa Jaws"".",6.99,TRUE,https://www.katandannie.com/img/product/78279_1-Z.jpg?fv=3A39AD2C6821F3CE41DEBFFE542E9D15-44367,https://www.katandannie.com/santa-jaws-78279
81988,Santa PEEP,"Each delightful marshmallow chick has brought a smile to our faces since childhood.  Dressed up as Santa and ready for the holidays, this officially licensed PEEPS® glass ornament is just the sweet treat needed to complete your holiday tree!",16.99,TRUE,https://www.katandannie.com/img/product/81988.frt-Z.jpg?fv=9BAEEAA24A2D285A96A0342A0BA676E3-71526,https://www.katandannie.com/santa-peep-81988
81828,Santa PEZ Dispenser ,Our officially licensed PEZ glass ornament proudly featuring Santa atop the classic candy dispenser proves there’s no better way to adorn your tree this season than with our sweet little Santa treat!,16.99,TRUE,https://www.katandannie.com/img/product/81828.frt-Z.jpg?fv=7341625F871372306FA6185F0EE5080A-48143,https://www.katandannie.com/santa-pez-dispenser-81828
78387,Santa Stamped Round,This red glass round is stamped with Santa and his tree.,8.99,TRUE,https://www.katandannie.com/img/product/78387_1-Z.jpg?fv=7CA57358401DEA6A56A95B749C08D445-63246,https://www.katandannie.com/santa-stamped-round-78387
71780,Santa Star,Santa becomes a star with rosy cheeks with a shiny red finish that contrasts beautifully with the matte painted mittens and belt.,6.99,TRUE,https://www.katandannie.com/img/product/71780_1-Z.jpg?fv=1A5B3F86260F78D43E73CD426B7BF09B-41601,https://www.katandannie.com/santa-star-71780
73144,Santa Wears The Rainbow,"Brilliantly Bright, this Santa will steal the show this Christmas season.",10.99,TRUE,https://www.katandannie.com/img/product/73144.frt-Z.jpg?fv=206828922C3FE098A48316140822DFD2-56054,https://www.katandannie.com/santa-wears-the-rainbow-73144
71813,Santa's Belt Round,"Shimmering glitter and rich paint transform this simple glass round into a holly, jolly Santa-inspired ornament.",6.99,TRUE,https://www.katandannie.com/img/product/71813_1-Z.jpg?fv=E313F7BEF7244862646B6B7B60D836EF-57390,https://www.katandannie.com/santa-s-belt-round-71813
71773,Santa's Belt with Golden Reindeer Round,"Inspired by Santa's suit, this glass round is adorned with a gold glitter silhouette of Santa and his reindeers soaring through a sky of sparkling stars.",7.99,FALSE,https://www.katandannie.com/img/product/71773_1-Z.jpg?fv=002509A7374FD6CD3244E903779F5498-50328,https://www.katandannie.com/santa-s-belt-with-golden-reindeer-round-71773
73189,Santa's Moving In!,Santa is moving in!  He's got his tree and his  trailer all ready to go. ,15.99,FALSE,https://www.katandannie.com/img/product/73189.frt-Z.jpg?fv=ACFA57A35BB41E90B164174BD4AC5403-83820,https://www.katandannie.com/santa-s-moving-in-73189
74645,Sargent Pepper Drum Cover Disc,"kat + annie proudly brings you the Beatles' iconic ""Sgt Pepper's Lonely Hearts Club Band"" drum as featured on pop artist Peter Blake's famous 1967 album. ",7.99,TRUE,https://www.katandannie.com/img/product/74645_1-Z.jpg?fv=49747094A46ABACD473570D2741D8938-93826,https://www.katandannie.com/sargent-pepper-drum-cover-disc-74645
73229,Sculpted Black and White Round,With a modern black and white pattern and gold glitter trim our geometric glass round looks fantastic from any angle. ,8.99,TRUE,https://www.katandannie.com/img/product/73229.frt-Z.jpg?fv=D35159210CA7EA976F116BDDF4B011F0-94095,https://www.katandannie.com/sculpted-black-and-white-round-73229
81646,Sgt. Pepper Coats ,Our Sgt. Pepper Coats glass ornament features the iconic coats in stunning detail on each side making this ornament spectacular from any angle!,16.99,TRUE,https://www.katandannie.com/img/product/81646.frt-Z.jpg?fv=50CDD12627AF2684A3A27F460AD727FC-108454,https://www.katandannie.com/sgt-pepper-coats-81646
73165,Shake Up the LOVE Round,Shake it up! Watch the loose sequins flutter about inside this glittery love glass ornament. ,9.99,FALSE,https://www.katandannie.com/img/product/73165-Z.jpg?fv=FF66DC88632AFC664C194B93670ECACB-74266,https://www.katandannie.com/shake-up-the-love-round-73165
78311,Shiny Bronze Balloon Dog,This bronze balloon dog will give your tree a playful pop.,12.99,TRUE,https://www.katandannie.com/img/product/78311_1-Z.jpg?fv=A14E9310902BDFBF6C2E76E62E9C2A7F-54110,https://www.katandannie.com/shiny-bronze-balloon-dog-78311
71663,Shiny Golden Round,"Golden and shiny, this glass round is gilded with gold glitter accenting a delicate filigree and painted glitter netting.",7.99,TRUE,https://www.katandannie.com/img/product/71663_1-Z.jpg?fv=6E3FA5C083CD3D92422F1E8A3C2FE536-58669,https://www.katandannie.com/shiny-golden-round-71663
71760,Shiny Green & Red Glittered Gemmed Round,A gold glitter fleur-de-lis connected diamond pattern is accented in green gems and envelopes this classic shiny red glass round. ,7.99,TRUE,https://www.katandannie.com/img/product/71760_1-Z.jpg?fv=287B39D28DBC28744653833C18D402CC-97989,https://www.katandannie.com/shiny-green-red-glittered-gemmed-round-71760
71810,Shiny Red Train Round,"Choo-chooing its way through the holidays, this train is glitzed in glitter and adorns this sprightly red glass round.",6.99,TRUE,https://www.katandannie.com/img/product/71810_1-Z.jpg?fv=BF73D200D3909F2306B54BEF35F56660-75767,https://www.katandannie.com/shiny-red-train-round-71810
71701,Shiny Rose Gold Pyramid,The simplicity of the geometric diamond design for this stunning glass ornament is heightened by the lustrously silky finish.,6.99,TRUE,https://www.katandannie.com/img/product/71701_1-Z.jpg?fv=AA8C94D3C6D090CFA463FAC9B64A1760-29001,https://www.katandannie.com/shiny-rose-gold-pyramid-71701
73905,Silver & Gold Swirled Round,A shimmering glass round is accented with alternating gold and gunmetal glitter swirled stripes.,6.99,TRUE,https://www.katandannie.com/img/product/73905_1-Z.jpg?fv=9F0E09388DE29276CC2E685097BDAB94-98404,https://www.katandannie.com/silver-gold-swirled-round-73905
73877,Silver & Grey Dripped Round,Hues of silvers and grays drip down this glass round to create a striking and modern look.,7.99,TRUE,https://www.katandannie.com/img/product/73877_1-Z.jpg?fv=ADF612E94633E8B7A29381FAE2CD6471-40962,https://www.katandannie.com/silver-grey-dripped-round-73877
71610,Silver Beaded Round," Enhanced with delicate microbeads, the outside dimpling of our Silver Beaded Round offers the illusion of a flowing liquid finish. ",7.99,TRUE,https://www.katandannie.com/img/product/71610_1-Z.jpg?fv=0243CE1BB36F05390F365FDA2557FBE8-91575,https://www.katandannie.com/silver-beaded-round-71610
71652,Silver Pearled Round,"Accented with delicate pearls and glitter, this glass round is completed with a pearlized silver finish.",7.99,TRUE,https://www.katandannie.com/img/product/71652_1-Z.jpg?fv=4B52BCDA05CDA473F264B729F43D12FF-61878,https://www.katandannie.com/silver-pearled-round-71652
71638,Silver Round with a Metal Reflector,"Enveloped in sparkling sequins, this silver glass round is also inlayed with a gleaming metal finished reflector.",7.99,FALSE,https://www.katandannie.com/img/product/71638_1-Z.jpg?fv=1155CCF5622A88C05878EFA6BED5126F-103633,https://www.katandannie.com/silver-round-with-a-metal-reflector-71638
73872,Silver Striped Round,"A silver glittered stripe on this modern, simplistic ornament gives it just the right amount of dazzle for your tree.",6.99,TRUE,https://www.katandannie.com/img/product/73872_1-Z.jpg?fv=4691F63764E48A45517E4C670AB37E9E-49073,https://www.katandannie.com/silver-striped-round-73872
78483,Silver Supersized Pinecone,This silver oversized pinecone is frosted with white snow.,18.99,TRUE,https://www.katandannie.com/img/product/78483_1-Z.jpg?fv=B4A93636AFC191F9B2B6759A8C31BC60-76623,https://www.katandannie.com/silver-supersized-pinecone-78483
71784,Skiing Santa,"Trekking through the snow-dusted forest on his skis, this vintage Santa carries a bristled fir tree on his back with ease and holiday cheer.",12.99,TRUE,https://www.katandannie.com/img/product/71784_1-Z.jpg?fv=514C3EDE6D6C1D23650A13A0FC12CFF4-45984,https://www.katandannie.com/skiing-santa-71784
71799,Smiley Santa Round,"With a shimmering holly spring in his glittered red hat, Santa's cheery face will smile joyfully from your tree.",6.99,TRUE,https://www.katandannie.com/img/product/71799_1-Z.jpg?fv=997C1843765C3E1B9F7A28E35FC8F7FB-49993,https://www.katandannie.com/smiley-santa-round-71799
71937,Snow Dusted Blue Round,"Dusted with ""snow,"" this blue glass round ornament is wrapped with snowflakes set into the frosted finish. ",6.99,TRUE,https://www.katandannie.com/img/product/71937_1-Z.jpg?fv=33F961260A3FF34AF11645713DE2DD79-107139,https://www.katandannie.com/snow-dusted-blue-round-71937
71782,Snow Dusted Red Car,"With a light dusting of “snow,” this glass car ornament in a classic red color is topped with a bristled fir tree.",10.99,TRUE,https://www.katandannie.com/img/product/71782_1-Z.jpg?fv=80A44BF5EF6893BBC30A6494A2886A99-71996,https://www.katandannie.com/snow-dusted-red-car-71782
71969,Snow Filled Snowman,"Filled with snow-like balls, this mischievous snowman will sneakily peek out of branches from your tree this year to spread some holiday joy.",7.99,TRUE,https://www.katandannie.com/img/product/71969_1-Z.jpg?fv=B6FAE1C57014049AC16E6AEAEA2EB272-58693,https://www.katandannie.com/snow-filled-snowman-71969
78380,Snowman and His Hat,This little snowman is adorned with a large blue hat and a red pom pom.,11.99,TRUE,https://www.katandannie.com/img/product/78380_1-Z.jpg?fv=35EB1D42AA0C304F8AAAF7239A0EDF8D-31778,https://www.katandannie.com/snowman-and-his-hat-78380
78246,Snowman Cylinder,Topped with a black cap and a snowflake this glass snowman cylinder will cheerfully peek out of your tree with his glitter details that will reflect the tree's twinkling lights.,11.99,TRUE,https://www.katandannie.com/img/product/78246_1-Z.jpg?fv=8F936946C19AC482C79F8110B2B8F2CF-50676,https://www.katandannie.com/snowman-cylinder-78246
78290,Snowman Diamond,This cute smiley snowman is featured on a white shiny square with rosy cheeks and a carrot nose.,8.99,FALSE,https://www.katandannie.com/img/product/78290_1-Z.jpg?fv=831C0BCBCB97F2EC3176B9CFF638857F-33977,https://www.katandannie.com/snowman-diamond-78290
71844,Snowman Hat Round,"Topped with a jaunty green hat, this glass round snowman will cheerfully peek out of your tree with his glitter details that will reflect the tree’s twinkling lights.",7.99,TRUE,https://www.katandannie.com/img/product/71844_1-Z.jpg?fv=C75B1C77F8EA610F5150BD60BCEBD4D8-51999,https://www.katandannie.com/snowman-hat-round-71844
81827,Snowman PEZ Dispenser ,Our officially licensed PEZ glass ornament celebrates the holidays with a jolly Snowman atop this classic candy dispenser. There’s no better way to add a little bit of sugary fun to your tree this season!,16.99,TRUE,https://www.katandannie.com/img/product/81827.frt-Z.jpg?fv=A78C684C30076F9E2196AB3D94DB1C77-33915,https://www.katandannie.com/snowman-pez-dispenser-81827
71963,Snowman Star,"A frosted snowman becomes a star! With rosy cheeks and a glittered scarf, the opulent white finish of his body contrasts beautifully with the matte painted mittens and belt.",6.99,TRUE,https://www.katandannie.com/img/product/71963_1-Z.jpg?fv=0EC5981E074EC9B4600D86D725AFF8A3-42414,https://www.katandannie.com/snowman-star-71963
78419,Sparkled Burgundy Round,The chunky gold glitter on the top of this round takes this burgundy glass round to the next level of sophistication.,7.99,TRUE,https://www.katandannie.com/img/product/78419_1-Z.jpg?fv=33CA1817A5C5E44F5E9126A643EAFE97-74785,https://www.katandannie.com/sparkled-burgundy-round-78419
83211,Sparkled Star Clear Round,What a shiny  and sparkly glass ornament. Coated with gold stars this glitter filled bauble looks great from every angle. ,8.99,TRUE,https://www.katandannie.com/img/product/83211-Z.jpg?fv=F835408E2F57FC1FE2E1247FE6EF8B74-82878,https://www.katandannie.com/sparkled-star-clear-round-83211
73157,Sparkly Donut Truck,Sweet deliveries coming your way this Holiday season! ,13.99,TRUE,https://www.katandannie.com/img/product/73157.frt-Z.jpg?fv=358AD4AD3039F5C42A93E8C56722ED2A-122380,https://www.katandannie.com/sparkly-donut-truck-73157
78395,Starry Night,This matte navy round is decorated with gold glitter to make you feel like you are staring into the night sky.,8.99,TRUE,https://www.katandannie.com/img/product/78395_1-Z.jpg?fv=D97C6E47012192BB06933C47DC00B9F2-86348,https://www.katandannie.com/starry-night-78395
78383,Striped Little Elf,This classic glass elf is dressed up in his adorable striped pajamas and a striped hat.,10.99,TRUE,https://www.katandannie.com/img/product/78383_1-Z.jpg?fv=8B6BC7E81BE022B17D5E29C17DA95D84-42155,https://www.katandannie.com/striped-little-elf-78383
73146,Striped Rainbow Glitter Round,Rainbow strips shine brightly on this eye catching ornament.,8.99,TRUE,https://www.katandannie.com/img/product/73146-Z.jpg?fv=368F9F344DD13FE168D4FB415DC23FD9-192982,https://www.katandannie.com/striped-rainbow-glitter-round-73146
81673,Subway Line Disc,The unique colors and numbers of the New York City subway lines dance around this officially licensed MTA glass disc ornament.,8.99,TRUE,https://www.katandannie.com/img/product/81673.frt-Z.jpg?fv=83435A86FD6A19E271B53BAEFD1FC183-98479,https://www.katandannie.com/subway-line-disc-81673
81732,Subway Token,"Before there was a MetroCard, NYC transit riders used these iconic tokens to enjoy a ride on the famous subway lines. This officially licensed MTA glass ornament brings the memories to life in shiny gold to adorn your Christmas tree!",8.99,TRUE,https://www.katandannie.com/img/product/81732.frt-Z.jpg?fv=C57E25E58079AD7ED3B34D99189FB2B3-144937,https://www.katandannie.com/subway-token-81732
78317,Textured Golden Tulip,A translucent glass tulip finished with a glitter mosaic and gold microbeads.,8.99,TRUE,https://www.katandannie.com/img/product/78317_1-Z.jpg?fv=459D0B19513072B228E67CB2D4FFA818-59701,https://www.katandannie.com/textured-golden-tulip-78317
74656,The Beatles Apple,"This shiny green apple ornament celebrates ""Apple Records,"" which was founded by The Beatles in 1968.",12.99,TRUE,https://www.katandannie.com/img/product/74656_1-Z.jpg?fv=FA974B510A70D1A214D036B797C99A50-51084,https://www.katandannie.com/the-beatles-apple-74656
74657,The Beatles Blue London Taxi,"Look out London, kat + annie is cruisin’ around swinging London in its very own Beatles taxi! This gorgeous cab won't get stuck in traffic as it cruises along to your favorite Beatles tunes. ",12.99,TRUE,https://www.katandannie.com/img/product/74657_1-Z.jpg?fv=D6814F9B9AF8C4C36216C2304C701F4D-61107,https://www.katandannie.com/the-beatles-blue-london-taxi-74657
74666,The Beatles Blue Record Player,kat + annie has meticulously recreated what is considered by most collectors to be one of the ultimate Beatles memorabilia to own. This vintage 1964 Beatles record player was reproduced with the photos & graphics that were used on the original player. ,12.99,TRUE,https://www.katandannie.com/img/product/74666_1-Z.jpg?fv=67D7EC2E723DDA0A0894D2C22A0F1A52-75375,https://www.katandannie.com/the-beatles-blue-record-player-74666
81647,The Beatles British Flag ,The Beatles and the iconic British flag come together in our beautiful glass ornament creating the perfect addition to your holiday décor!,16.99,TRUE,https://www.katandannie.com/img/product/81647.frt-Z.jpg?fv=38B37960508762E854CAA2498F739CA0-109701,https://www.katandannie.com/the-beatles-british-flag-81647
74660,The Beatles Color Bar,"Let's celebrate The Beatles with this far out color bar that includes the faces of our very own John, Paul, Ringo & George.",12.99,TRUE,https://www.katandannie.com/img/product/74660_1-Z.jpg?fv=010635C243EEFEEE25CC2EA4AD4A6ACA-56212,https://www.katandannie.com/the-beatles-color-bar-74660
73912,The Beatles Drum,"This classic Beatles Drum is adorned with John, Paul, Ringo & George. ",12.99,TRUE,https://www.katandannie.com/img/product/73912_1-Z.jpg?fv=C16E07514A552D93DE2EB867E5C0F9B3-55106,https://www.katandannie.com/the-beatles-drum-73912
81983,The Beatles Drum Set ,The British Invasion is here! Ringo's iconic drum set seen on the screens of  TV's from all around the world is commemorated in this stunning glass ornament.,16.99,TRUE,https://www.katandannie.com/img/product/81983.frt-Z.jpg?fv=C6E87CB1B6D227C4D637253AD7C046DC-109884,https://www.katandannie.com/the-beatles-drum-set-81983
74667,The Beatles Guitar,"Rock out with your very own Beatles guitar ornament! This Beatles guitar features headshots of John, Paul, Ringo & George.",12.99,TRUE,https://www.katandannie.com/img/product/74667_1-Z.jpg?fv=E6D2CEDAE1AB8E2A05F927FC092F5E9A-42084,https://www.katandannie.com/the-beatles-guitar-74667
74665,The Beatles Juke Box,Rock out with your very own Beatles juke box! Turn up the tunes and jam to some of their greatest hits. ,12.99,TRUE,https://www.katandannie.com/img/product/74665_1-Z.jpg?fv=2C8A7305173D3C87CE7B7740AAD04612-76681,https://www.katandannie.com/the-beatles-juke-box-74665
74663,The Beatles Red London Bus,You will not miss a beat in this Beatles red London bus! This London inspired red bus is detailed with pictures of the actual Beatles. ,12.99,TRUE,https://www.katandannie.com/img/product/74663_1-Z.jpg?fv=6351844EF395F65EF5CBBBAAC0342EDC-73183,https://www.katandannie.com/the-beatles-red-london-bus-74663
74658,The Beatles Sargent Pepper Drum,"kat + annie proudly brings you the Beatles' iconic ""Sgt. Pepper's Lonely Hearts Club Band"" drum as featured on pop artist Peter Blake's famous 1967 album. ",12.99,TRUE,https://www.katandannie.com/img/product/74658_1-Z.jpg?fv=192740FE3AAFF42D74F36802C72B0C2E-94744,https://www.katandannie.com/the-beatles-sargent-pepper-drum-74658
74661,The Beatles Stocking,This Beatles Stocking will have your tree rocking out to some of your favorite Beatles tunes all season long!,12.99,TRUE,https://www.katandannie.com/img/product/74661_1-Z.jpg?fv=0C9493931FEC5C201C35FD7EF3210FC8-46008,https://www.katandannie.com/the-beatles-stocking-74661
74662,The Beatles TV,"This vintage TV features a picture of The Beatles rocking out on their ""Love Me Do"" tour.",12.99,TRUE,https://www.katandannie.com/img/product/74662_1-Z.jpg?fv=31216DFD43317997DED43C5C66485346-71249,https://www.katandannie.com/the-beatles-tv-74662
71912,The Gingerbread Man,"Topped with a jaunty top hat and wrapped up in a scarf, the glittered gingerbread on this red glass round is ready to spread some holiday cheer.",6.99,TRUE,https://www.katandannie.com/img/product/71912_1-Z.jpg?fv=6CDB1E60A57249BBCBBEE8CB99602FA0-65192,https://www.katandannie.com/the-gingerbread-man-71912
78342,The Very Hungry Caterpillar™,"For fifty years, Eric Carle's delightful caterpillar has filled the hearts of children and adults alike! This officially licensed  glass ornament is the perfect way to bring everyone's favorite caterpillar from the book to your tree! ™ and © EC. ",8.99,TRUE,https://www.katandannie.com/img/product/78342.frt-Z.jpg?fv=06C7564EAE4417A2E1D936024DEAF5B2-86119,https://www.katandannie.com/the-very-hungry-caterpillar-78342
81838,The Very Hungry Caterpillar™ Butterfly,This childhood classic celebrating 50 years is one of the most beloved storybook characters of all time. The Very Hungry Caterpillar™ has inspired generations to discover and explore the world around them. Let this unique piece with beautiful illustrations by Eric Carle charm your Christmas Tree this year. ™ and © EC. ,8.99,TRUE,https://www.katandannie.com/img/product/81838.frt-Z.jpg?fv=DB687B2A4492978FE2B3A1A28B112B5A-136527,https://www.katandannie.com/the-very-hungry-caterpillar-butterfly-81838
81675,Times Square - 42nd ST Station Subway Sign ,Follow the subway signs to the heart of midtown in New York City and you'll find yourself in the magnificent Times Square. This officially licensed MTA glass ornament celebrates this busy stop in one of NYC’s most exciting spots!,8.99,TRUE,https://www.katandannie.com/img/product/81675.frt-Z.jpg?fv=CCF2281F23E858974D7D31BCF1EB9F04-85302,https://www.katandannie.com/times-square-42nd-st-station-subway-sign-81675
73282,Tinted Blue Round with Gold Stripes,"This glass ornament plays with depth as it shows two contrasting design elements, shiny gold and  tinted blue glass. Enough to reflect the light and just enough to let the light shine through. ",9.99,TRUE,https://www.katandannie.com/img/product/73282-Z.jpg?fv=50FB8FDDE3B7832747261C28FC17BEC8-61879,https://www.katandannie.com/tinted-blue-round-with-gold-stripes-73282
71940,Translucent Ombre Finial,"This translucent ombre finished finial is topped with gems that flow down from a shiny green, into a sky blue that slowly fades into the dark blue night. ",6.99,TRUE,https://www.katandannie.com/img/product/71940_1-Z.jpg?fv=FAD200E00E81C6D6D69F5643D77DFDEB-48689,https://www.katandannie.com/translucent-ombre-finial-71940
78413,Translucent Pink Gold Dripped Round,This translucent pink round is dripped with gold glitter to give it a elegant look.,7.99,TRUE,https://www.katandannie.com/img/product/78413_1-Z.jpg?fv=520758BEFB41A7C4D0B1E7C564CB49E9-67992,https://www.katandannie.com/translucent-pink-gold-dripped-round-78413
73215,Translucent White Round with Silver Stripes,Soft translucent white is wrapped with silver foil on this beautiful round glass ornament!,7.99,TRUE,https://www.katandannie.com/img/product/73215-Z.jpg?fv=61F8CF998C4A4C99BD065EDEF6899EE2-63988,https://www.katandannie.com/translucent-white-round-with-silver-stripes-73215
78284,Tree Rex,"This jolly ""Tree Rex"" is all tangled up in some lights on this shiny red round.",6.99,TRUE,https://www.katandannie.com/img/product/78284_1-Z.jpg?fv=EE8C7AFCD19E4A4DCC9F358CB13733DB-55026,https://www.katandannie.com/tree-rex-78284
78442,Tropical Cactus,This cactus decorated with Christmas lights and flowers will be sure to give your tree a desert feel.,11.99,TRUE,https://www.katandannie.com/img/product/78442_1-Z.jpg?fv=12404F5F5A8AA9DB91BAA29AABB41AA3-54010,https://www.katandannie.com/tropical-cactus-78442
71857,Tropical Pineapple,"Accented with shimmering glitter, this sunny pineapple will be sure to give your holiday a tropical touch.",8.99,TRUE,https://www.katandannie.com/img/product/71857_1-Z.jpg?fv=710286FDD01F851EAE369BE7E468F625-53883,https://www.katandannie.com/tropical-pineapple-71857
71958,Turquoise Frosted Snowflake Round,An avalanche of frosted snow flows down this turquoise round into a flurry of delicate snowflakes.,7.99,TRUE,https://www.katandannie.com/img/product/71958_1-Z.jpg?fv=0469B40386B8573ED4D0100DD49C8C92-82767,https://www.katandannie.com/turquoise-frosted-snowflake-round-71958
78393,Turquoise Hexagon Round,This shiny turquoise glass round is bedazzled with gold glitter.,8.99,TRUE,https://www.katandannie.com/img/product/78393_1-Z.jpg?fv=811DEACB842A3D876A5DB4C152E49CFA-56756,https://www.katandannie.com/turquoise-hexagon-round-78393
73176,Tyrannosaurus Rex ,T- Rex! The king of the Jurassic world is here just in time for Christmas. ,12.99,TRUE,https://www.katandannie.com/img/product/73176.frt-Z.jpg?fv=EE52318481D415F3C7E6E3C83F377D0C-57631,https://www.katandannie.com/tyrannosaurus-rex-73176
73236,Very Merry Christmas Round,Sparkling sequins shake up inside this this beautiful glass ornament featuring a simple Christmas tree. ,8.99,FALSE,https://www.katandannie.com/img/product/73236.frt-Z.jpg?fv=B4C47AE0736D43D81BBA4459412B9626-54085,https://www.katandannie.com/very-merry-christmas-round-73236
73885,Vintage Christmas Car Round,"With a tree on top, this old school car stands out on a vintage finished glassed round.",6.99,TRUE,https://www.katandannie.com/img/product/73885_1-Z.jpg?fv=F618C05B5FF1567CCFE012E70525434F-56634,https://www.katandannie.com/vintage-christmas-car-round-73885
73268,Which Way is North Pole? Round,You will never loose your way to the north pole with this helpful little sign. ,10.99,TRUE,https://www.katandannie.com/img/product/73268.frt-Z.jpg?fv=4532EF23B9962E94C75DCCCA1C09D6CC-58951,https://www.katandannie.com/which-way-is-north-pole-round-73268
71677,"White & Gold ""Hope"" Round","A beautiful glass round with a smooth satin finish is embellished with a delicately scripted golden foiled ""Hope"".",6.99,TRUE,https://www.katandannie.com/img/product/71677_1-Z.jpg?fv=224F9D515B99A378845DC17A5F796043-38474,https://www.katandannie.com/white-gold-hope-round-71677
71734,White & Gold Foiled Round,A solid white glass round brushed in a lustrous gold creates an abstract and modern look.,6.99,TRUE,https://www.katandannie.com/img/product/71734_1-Z.jpg?fv=87B3C9AC6FE4959F680C4B7375B39D74-64505,https://www.katandannie.com/white-gold-foiled-round-71734
71733,White & Gold Modern Striped Round,A delicate white glass ornament is painted in a contemporary golden striped pattern for a modern and edgy feel.,7.99,TRUE,https://www.katandannie.com/img/product/71733_1-Z.jpg?fv=B00E077C44B349450BC5D2EC94258748-44879,https://www.katandannie.com/white-gold-modern-striped-round-71733
78351,White & Silver Round,"A radiant, dimpled ornament is housed within a larger transparent glass round creating added depth for this stunning ornament.",12.99,TRUE,https://www.katandannie.com/img/product/78351_1-Z.jpg?fv=4981C3BE5B8BDCE411B5E7F8D6D1457B-30853,https://www.katandannie.com/white-silver-round-78351
74652,White Album Sketch Matte Round,"This black matte round commemorates The Beatles, ninth studio album released in 1968, also known as the White Album. Its plain white sleeve has no graphics or text other than the band’s name embossed on the cover.",7.99,FALSE,https://www.katandannie.com/img/product/74652_1-Z.jpg?fv=BCA502FA27009B0FD37225ECC0937FFF-66328,https://www.katandannie.com/white-album-sketch-matte-round-74652
71621,White Crackled Round,The gradual glitter mosaic offers a compelling beauty on our White Crackled Round.,6.99,TRUE,https://www.katandannie.com/img/product/71621_1-Z.jpg?fv=6081F4351D3465C700FB17A68B7B84CC-60258,https://www.katandannie.com/white-crackled-round-71621
78280,White Nutcracker Round,This classic Nutcracker is features on a shiny white round and perfect for the classic holiday decorator.,6.99,TRUE,https://www.katandannie.com/img/product/78280_1-Z.jpg?fv=BE73A900E2AB9E94630CB7AFFAC2FBE4-36719,https://www.katandannie.com/white-nutcracker-round-78280
71678,White Onion with Gold Foil,"Like it was dipped in gold, this shiny white glass onion is foiled in gold on the bottom and is at the highest of elegance.",6.99,TRUE,https://www.katandannie.com/img/product/71678_1-Z.jpg?fv=DB7B56B57BC10BFB2E5B33E33C2006B6-33920,https://www.katandannie.com/white-onion-with-gold-foil-71678
73874,White Reindeer,"This modern, detailed reindeer is made of a shatterproof resin, and would look so lovely as it glistens while hanging on anyone’s tree. ",9.99,TRUE,https://www.katandannie.com/img/product/73874_1-Z.jpg?fv=4E78F80A8879359D9CDCAFF4FD7A5846-51461,https://www.katandannie.com/white-reindeer-73874
71615,White Round with a Silver Sparkled Star," The shiny white opal finish of this delicate round is festooned with a classic silver glitter star, enhanced by sparkling gems. ",6.99,TRUE,https://www.katandannie.com/img/product/71615_1-Z.jpg?fv=7FB069AC4EC075A135B0EF5874E197C4-54359,https://www.katandannie.com/white-round-with-a-silver-sparkled-star-71615
71679,White Round with Gold Arrow Detail,"This shiny white, opal finished glass round is wrapped in a foiled arrow pattern and accented with delicate glitter detailing.",6.99,TRUE,https://www.katandannie.com/img/product/71679_1-Z.jpg?fv=C38200D0D98DEB88B635C4FC3E997D04-37529,https://www.katandannie.com/white-round-with-gold-arrow-detail-71679
71667,White Round with Gold Foil,"A smooth white satin finished glass round features gold foil stripes, adding and extra touch of elegance to your holiday decor.",7.99,TRUE,https://www.katandannie.com/img/product/71667_1-Z.jpg?fv=C08493890C04DDED0127F8A8CADE91CC-40004,https://www.katandannie.com/white-round-with-gold-foil-71667
78301,White Washed Foiled Round,This white satin round is foiled gold with white scaled ridges giving it an elegant touch.,9.99,TRUE,https://www.katandannie.com/img/product/78301_1-Z.jpg?fv=DFD719D06951C010468E3049F59D1569-54791,https://www.katandannie.com/white-washed-foiled-round-78301
71673,White with Gold Foiled Tulip,"A shiny, opal glass tulip in white with ravishing golden foil accenting creating a dipped in gold appearance.",6.99,TRUE,https://www.katandannie.com/img/product/71673_1-Z.jpg?fv=8719E5E4F3FBDE69010ACFFFC63F0000-35661,https://www.katandannie.com/white-with-gold-foiled-tulip-71673
71711,"White, Gold & Silver Onion","A delicate, white opal glass onion is wrapped in a luminous gold that is accented with an intricate silver glitter pattern. ",7.99,TRUE,https://www.katandannie.com/img/product/71711_1-Z.jpg?fv=89C68A25F4B5D477629E20B2A87A4ABD-57533,https://www.katandannie.com/white-gold-silver-onion-71711
